id,category,tripleset_size,tripleset,lexicalisations,prediction_vicuna-7b,bleu_nltk_vicuna-7b,meteor_vicuna-7b,execution_time_vicuna-7b
1366,Scientist,1,"[{'object': '""In God we trust""', 'property': 'motto', 'subject': 'United_States'}]","['The motto of the United States is ""In God We Trust"".', 'The motto of the United States is ""In God We Trust.""', 'United States\' motto is ""In God we trust"".']","""In God we trust"" is the motto of the United States.",0.3508439695638686,0.8030303030303031,0.908595323562622
1367,MusicalWork,3,"[{'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Sludge_metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Post-metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}]","['The album titled Year of No Light was released on June 9, 2006 by the sludge metal and post metal band, Nord.', 'The Year of No Light album Nord, released on the date 2006-09-06, is in the sludge and post-metal genre.', 'The album Nord, released on September 6, 2006 is in the sludge metal and post-metal genres.']","The album ""Nord (Year of No Light)"" was released on September 6, 2006, and is a sludge metal album that belongs to the post-metal genre.",0.1885850947396187,0.6048652202498356,2.0158541202545166
1368,MusicalWork,2,"[{'object': 'Rock_music', 'property': 'genre', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'precededBy', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The rock album Bootleg Series Volume 1: The Quine Tapes by the Velvet Underground was preceded by the album Squeeze.', 'The Velvet Underground album Squeeze was followed by the rock album, The Bootleg Series Volume I: The Quine Tapes.']",The Rock music genre is preceded by the Bootleg Series Volume 1: The Quine Tapes album.,0.3887519725576998,0.5514810090702946,1.2136459350585938
1369,Airport,5,"[{'object': 'ENAIRE', 'property': 'operatingOrganisation', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Alcobendas', 'property': 'location', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Madrid', 'property': 'city', 'subject': 'ENAIRE'}, {'object': '610.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': '""14L/32R""', 'property': 'runwayName', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}]","['ENAIRE, located in Madrid, is the operating organisation for Adolfo Suarez Madrid-Barajas airport in Alcobendas. The airport is elevated 610 metres above sea level and its runway name is 14L/32R.', 'The Adolfo Suárez Madrid–Barajas Airport in Alcobendas is operated by ENAIRE which is based in the city of Madrid. The airport has an elevation of 610 metres above sea level and has a runway named 14L/32R.', 'Adolfo Suarez Madrid-Barajas Airport in Alcobendas, is operated by ENAIRE, located in Madrid and has an elevation of 610 metres above sea level. The runway name is 14L/32R.']","ENAIRE is the operating organization of Adolfo Suárez Madrid-Barajas Airport, which is located in Alcobendas, Madrid, Spain. The elevation of the airport is 610.0 meters above sea level. The runway name is ""14L/32R"".",0.30411168310881,0.5522369938687549,3.1271307468414307
1370,Astronaut,2,"[{'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': '""NWC, M.A. 1957""', 'property': 'almaMater', 'subject': 'Alan_Shepard'}]","['Alan Shepard, from New Hampshire, received his M.A. from NWC in 1957.', 'Alan Shepard (birth place, New Hampshire),went to school at NWC and graduated with an MA in 1957.', 'Born in New Hampshire, Alan Shepard got his M.A. upon graduating from NWC in 1957.']","Alan Shepard was born in New Hampshire. He attended the New World College of the Liberal Arts, where he earned a Master of Arts degree.",0.042601467364417965,0.23249999999999998,1.5844264030456543
1371,Scientist,3,"[{'object': '1937-04-27', 'property': 'birthDate', 'subject': 'Olga_Bondareva'}, {'object': '""Olga Nikolaevna Bondareva""', 'property': 'birthName', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad,_USSR', 'property': 'birthPlace', 'subject': 'Olga_Bondareva'}]","['Olga Bondareva was born on April 27th, 1937, in Leningrad, which was then part of the USSR. Her given name at birth was ""Olga Nikolaevna Bondareva"".', 'Olga Bondareva, born as Olga Nikolaevna Bondareva, was born in Leningrad, USSR on April 27, 1937.', 'Olga Bondareva\'s birth name is ""Olga Nikolaevna Bondareva"" and she was born on April 27, 1937 in Leningrad, USSR.']","Olga Bondareva was born on April 27, 1937, in Leningrad, USSR.",0.4882142240866204,0.48534798534798534,1.383941650390625
1372,Scientist,1,"[{'object': '1958-01-01', 'property': 'birthDate', 'subject': 'Darinka_Dentcheva'}]","['Darinka Dentcheva was born on January 1, 1958.', 'The birth date of Darinka Dentcheva is January 1, 1958.', 'Darinka Dentcheva was born on January 1st, 1958.']",Darinka Dentcheva was born on 1958-01-01.,0.5444460596606694,0.6384615384615385,1.1992254257202148
1373,Company,4,"[{'object': '1913-01-01', 'property': 'foundingDate', 'subject': 'Trane'}, {'object': 'Ireland', 'property': 'location', 'subject': 'Trane'}, {'object': 'La_Crosse,_Wisconsin', 'property': 'foundationPlace', 'subject': 'Trane'}, {'object': 'Building_materials', 'property': 'industry', 'subject': 'Trane'}]","['The Trane company which is located in Ireland is in the building materials industry. It was founded on January 01, 1913 in LaCrosse, Wisconsin.', ""Trane, located in Ireland, was founded on 1913-01-01 in La Crosse, Wisconsin. Trane's industry is building materials."", 'Trane, founded on 01-01-1924, is a industrial building materials company. Its headquarters are located in La Crosse, Wisconsin, but also has an office in Ireland.']","Trane was founded on January 1, 1913, in La Crosse, Wisconsin, and is headquartered in Ireland. Its industry is building materials.",0.33118406975105424,0.6024983376080554,1.8432238101959229
1374,Company,1,"[{'object': 'CEO', 'property': 'keyPerson', 'subject': 'Hypermarcas'}]","['Hypermarcas is managed by their CEO.', 'The key person in Hypermarcas is the CEO.', 'The key person in Hypermarcas is their CEO.', 'The CEO is the key person in Hypermarcas.']",The CEO of Hypermarcas is the key person in the company.,0.46924700641056,0.8101794934841405,0.8958320617675781
1375,Film,1,"[{'object': 'Harold_French', 'property': 'director', 'subject': 'English_Without_Tears'}]","['English Without Tears is a film directed by Harold French.', 'Harold French was the director of the film English Without Tears.', 'Harold French directed English without Tears.']","Harold French is the director of the movie ""English Without Tears"".",0.2998221389342337,0.611317254174397,0.86517333984375
1376,SportsTeam,5,"[{'object': 'Arapiraca', 'property': 'location', 'subject': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca'}, {'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '2015_Campeonato_Brasileiro_Série_C', 'property': 'season', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '17000', 'property': 'numberOfMembers', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'property': 'ground', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]","['Based in Arapiraca, the Estadio Municipal Coaracy da Mata Fonseca is the name of the ground in which Agremiação Sportiva Arapiraquense play. Agremiação Sportiva Arapiraquense has 17000 members and competed in the 2015 Campeonato Brasileiro Série C.', ""Agremiação Sportiva Arapiraquense's club has 17000 members and they play at the Estadio Municipal Coaracy da Mata Fonseca which is located in Arapiraca. The team plays in the Campeonato Brasileiro Série C league and played in the Campeonato Brasileiro Serie C in 2015."", 'Estádio Municipal Coaracy da Mata Fonseca is the name of the ground of Agremiação Sportiva Arapiraquense in Arapiraca. Agremiação Sportiva Arapiraquense has 17000 members, competed in the 2015 Campeonato Brasileiro Série C, and played in the Campeonato Brasileiro Série C league.']","The generated text is:

Agremiação Sportiva Arapiraquense, a Brazilian football club based in Arapiraca, plays its home games at Estádio Municipal Coaracy da Mata Fonseca. In the 2015 Campeonato Brasileiro Série C, Arapiraquense finished in 17th place with a total of 1,7000 members.",0.23124931453030562,0.47846555077503394,4.099942684173584
1377,City,6,"[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1147.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}]","['Ciudad Ayala is a metropolis in Morelos, part of Mexico. It has total population of 1,777,539 making the density 1,604. It is 1,147 m above sea level in the Pacific Daylight time zone.', 'Ciudad Ayala is a part of Morelos and located in the country of Mexico. The population density of Ciudad Ayala is 1604.0 and the population of the metropolitan area if 1,777,539. The elevation above the sea level for Ciudad Ayala is 1147.0 and the time zone is Pacific Daylight Time.', 'Ciudad Ayala is part of Morelos, located in the country of Mexico, with a population density of 1604.0 and a population of the metropolitan area of 1,777,539. Its elevation above the sea level is 1147.0. Ciudad Ayala is in the PDT time zone.']","Ciudad Ayala is a city located in the state of Morelos, Mexico. It is part of the country of Mexico and has a population of approximately 114,700 people. The city's elevation is 1604 meters above sea level and it is located in the Pacific Daylight Time zone. Ciudad Ayala has a population density of 800 people per square kilometer.",0.23206549484888495,0.6795132627425595,3.926088333129883
1378,Film,6,"[{'object': '89.0', 'property': 'runtime', 'subject': 'English_Without_Tears'}, {'object': 'Nicholas_Brodszky', 'property': 'musicComposer', 'subject': 'English_Without_Tears'}, {'object': '1944-07-28', 'property': 'releaseDate', 'subject': 'English_Without_Tears'}, {'object': 'Harold_French', 'property': 'director', 'subject': 'English_Without_Tears'}, {'object': 'Alan_Jaggs', 'property': 'editing', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}]","['English Without Tears is an 89 minute movie that was released on July 28th, 1944. It was directed by Harold French and edited by Alan Jaggs. The producers and music composers consists of Anatole de Grunwald and Nicholas Brodszky.', 'English Without Tears was released July 28, 1944 and runs 89 minutes long. It was directed by Harold French, edited by Alan Jaggs and produced by Anatole de Grunwald. The songs used in the film were composed by Nicholas Brodszky.', 'Harold French directed the 89 minute movie English Without Tears which was released on July 28, 1944. Anatole de Grunwald was the producer of the movie which had Nicholas Brodszky as the music composer and Alan Jaggs as the editor.']","The triples represent information about a movie called ""English Without Tears"" and its production team. The movie was released on July 28th, 1944, and was directed by Harold French. It was edited by Alan Jaggs and produced by Anatole de Grunwald.",0.39211945693510064,0.4577639078108132,2.866894006729126
1379,Film,5,"[{'object': 'Nicholas_Brodszky', 'property': 'musicComposer', 'subject': 'English_Without_Tears'}, {'object': 'Alan_Jaggs', 'property': 'editing', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'writer', 'subject': 'English_Without_Tears'}, {'object': 'Bernard_Knowles', 'property': 'cinematography', 'subject': 'English_Without_Tears'}]","['The music for the movie ""English Without Tears"" was composed by Nicholas Brodszky, whereas the movie was edited by Alan Jaggs, produced and written by Anatole de Grunwald, while Bernard Knowles did the cinematography.', 'Anatole de Grunwald wrote and produced English Without Tears which was edited by Alan Jaggs and had Bernard Knowles as the cinematographer. Nicholas Brodszky composed the music of the movie.', 'The soundtrack for the film English Without Tears, written and produced by Anatole de Grunwald, was done by Nicholas Brodszky. Alan Jaggs was the film editor, and Bernard Knowles was the cinematographer.']","Nicholas Brodszky composed music for the film ""English Without Tears"". Alan Jaggs edited the film. Anatole de Grunwald produced and wrote the film. Bernard Knowles was the cinematographer for the film.",0.22077295225617946,0.5504983388704319,2.2897448539733887
1380,Company,2,"[{'object': 'Manila', 'property': 'foundationPlace', 'subject': 'Chinabank'}, {'object': '""City Council""', 'property': 'leaderTitle', 'subject': 'Manila'}]","[""Manila, which is led by City Council, is Chinabank's founding place."", 'Chinabank was founded in Manila, which is governed by the City Council.', 'Chinabank was founded in Manila, which is ruled by the City Council.']",Manila is the foundation place of Chinabank in the City Council.,0.16590387014219715,0.4295051353874883,0.942314386367798
1381,Astronaut,4,"[{'object': '""1923-11-18""', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'United_States', 'property': 'nationality', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}]","['Alan Shepard was born on November 18th, 1923 in New Hampshire, United states and died in California.', 'Alan Shepard was an American born in New Hampshire on Nov 18, 1923. He died in California.', 'Alan Shepard was an American who was born on November 18, 1923 in New Hampshire and died in California.']","Alan Shepard was born on November 18, 1923, in New Hampshire, and died on July 21, 1998, in California. He was an American astronaut and the first American to travel to space, on a suborbital flight on May 5, 1961.",0.22915295704820032,0.6350896030805687,3.273977518081665
1382,Company,6,"[{'object': 'Brazil', 'property': 'location', 'subject': 'Hypermarcas'}, {'object': 'Drugs', 'property': 'product', 'subject': 'Hypermarcas'}, {'object': 'Pharmaceuticals', 'property': 'industry', 'subject': 'Hypermarcas'}, {'object': 'CEO', 'property': 'keyPerson', 'subject': 'Hypermarcas'}, {'object': '2001-01-01', 'property': 'foundingDate', 'subject': 'Hypermarcas'}, {'object': '108600000', 'property': 'netIncome', 'subject': 'Hypermarcas'}]","['Hypermarcas, a drug maker in the pharmaceutical industry, was founded in Brazil on Jan 1 2001.Their key person is their CEO, and they have a net income of 108,600,000.', 'Hypermarcas, a Brazilian pharmaceutical company, was founded on Jan 01, 2001 and had a net income of 108,600,000. It is headed by its CEO.', 'Hypermarcas located in Brazil, is a company in the pharmaceuticals industry founded on January 1, 2001. Managed by their CEO the company has a net income of 108,600,000 and their main product is drugs.']",Brazil is a country located in South America. Hypermarcas is a Brazilian multinational corporation that operates in the pharmaceutical industry. The company was founded in 2001. Hypermarcas is the CEO of the company. The company's net income in 2001 was 108.6 million USD.,0.08779863589727575,0.2985160423078284,3.5348172187805176
1383,University,5,"[{'object': '16800', 'property': 'numberOfUndergraduateStudents', 'subject': 'University_of_Burgundy'}, {'object': '2900', 'property': 'staff', 'subject': 'University_of_Burgundy'}, {'object': '27400', 'property': 'numberOfStudents', 'subject': 'University_of_Burgundy'}, {'object': '1299', 'property': 'numberOfDoctoralStudents', 'subject': 'University_of_Burgundy'}, {'object': '9400', 'property': 'numberOfPostgraduateStudents', 'subject': 'University_of_Burgundy'}]","['The University of Burgundy has 2900 staff members that educate 16800 undergraduate students, 1299 doctoral students, and 9400 postgraduate students a total of 27400 students combined.', '2900 University of Burgundy staff members support 27400 students, of whom 16800 are undergraduates, 9400 are postgraduates and 1299 are doctoral.', 'At the University of Burgundy, 2900 staff members support a student body of 27400 which consists of 16800 undergraduate, 9400 postgraduate and 1299 doctoral students.']","The University of Burgundy has a total of 16,800 undergraduate students, 2,900 staff members, 27,400 students, 1,299 doctoral students, and 9,400 postgraduate students.",0.28690668742892217,0.5539991353220924,2.863842487335205
1384,Airport,3,"[{'object': 'ENAIRE', 'property': 'operatingOrganisation', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': '610.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Madrid', 'property': 'location', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}]","['Adolfo Suarez Madrid-Barajas Airport in Madrid, which is operated by ENAIRE, has an elevation of 610.0 metres above sea level.', 'ENAIRE is the operating organisation for Adolfo Suarez Madrid-Barajas airport. This Madrid airport is situated 610 meters above sea level.', 'Adolfo Suárez Madrid–Barajas Airport, located in Madrid, is operated by ENAIRE and has an elevation of 610.0 meters above sea level.']","Adolfo Suárez Madrid–Barajas Airport is located in Madrid, Spain, and its elevation is 610.0 meters above sea level.",0.32513549423127186,0.6497091590259291,1.7412467002868652
1385,MusicalWork,1,"[{'object': '628', 'property': 'areaCode', 'subject': 'San_Francisco'}]","[""San Francisco's area code is 628."", 'The area code of San Francisco is 628.', '628 is an area code in San Francisco.']",San Francisco has an area code of 628.,0.35930411196308426,0.703125,0.7641990184783936
1386,WrittenWork,3,"[{'object': 'George_Allen_&_Unwin', 'property': 'publisher', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'The_Two_Towers', 'property': 'followedBy', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'J._R._R._Tolkien', 'property': 'author', 'subject': 'The_Fellowship_of_the_Ring'}]","['The Fellowship of the Ring was written by J.R.R. Tolkien, published by George Allen & Unwin, and the Two Towers is its sequel.', 'The author of The Fellowship of the Ring is J.R.R. Tolkien. This book was followed by the Two Towers and was published by George Allen &Unwin.', 'George Allen & Unwin published the Fellowship of the Ring authored by J.R.R. Tolkien, Fellowship of the Ring was followed by The Two Towers.']","George Allen & Unwin published ""The Fellowship of the Ring"" by J.R.R. Tolkien. ""The Fellowship of the Ring"" is followed by ""The Two Towers"". J.R.R. Tolkien is the author of ""The Fellowship of the Ring"".",0.20904996083879823,0.6357395901159905,2.9032416343688965
1387,Film,2,"[{'object': 'Cecil_Parker', 'property': 'starring', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': '1897', 'property': 'birthYear', 'subject': 'Cecil_Parker'}]","[""Cecil Parker, born in 1897, stars in the 1956 film It's Great to be Young."", ""Cecil Parker, who was born in 1897, starred in the 1956 movie It's Great to Be Young."", ""It's Great to Be Young starred Cecil Parker, who was born in 1897.""]",Cecil Parker was born in 1897.,0.16731227054577025,0.39349593495934965,0.7704789638519287
1388,Scientist,3,"[{'object': 'Saint_Petersburg', 'property': 'deathPlace', 'subject': 'Olga_Bondareva'}, {'object': '1937-04-27', 'property': 'birthDate', 'subject': 'Olga_Bondareva'}, {'object': 'Bondareva–Shapley_theorem', 'property': 'knownFor', 'subject': 'Olga_Bondareva'}]","['Olga Bondareva who was known for the Bondareva-Shapley theorem was born on April 27, 1937 and died in Saint Petersburg.', 'Olga Bondareva, known for the Bondareva-Shapley theorem, was born on April 27th, 1937 and died in Saint Petersburg.', 'Olga Bondareva, known for the Bondareva-Shapley theorem, was born on April 27, 1937 and died in Saint Petersburg.']","Olga Bondareva was born on April 27, 1937, in Saint Petersburg, Russia. She was known for the Bondareva-Shapley theorem.",0.435949382480739,0.6758281201928008,1.893113613128662
1389,Artist,1,"[{'object': '""Opening of hope""', 'property': 'meaning', 'subject': 'Petah_Tikva'}]","['Petah Tikva means ""opening of hope.""', 'Petah Tikva means ‘Opening of Hope’ in Hebrew.']","The ""Opening of hope"" is a meaning associated with the city of Petah Tikva.",0.03377156414337853,0.29411764705882354,1.1663434505462646
1390,MusicalWork,1,"[{'object': 'Afterplay_(Brian_Kelly_album)', 'property': 'followedBy', 'subject': 'Expect_a_Miracle'}]","['Expect a Miracle was followed by Afterplay by Brian Kelly.', ""Expect a Miracle was followed by Brian Kelly's Afterplay album."", 'Expect A Miracle is followed by the album Afterplay.']",Afterplay (Brian Kelly album) was followed by Expect a Miracle.,0.20556680845025987,0.5625,0.9968762397766112
1391,Monument,2,"[{'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""United States""', 'property': 'country', 'subject': '11th_Mississippi_Infantry_Monument'}]","['Adams County, Pennsylvania, United States is home to the 11th Mississippi Infantry Monument.', 'The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania which is in United States.', 'The location of the 11th Mississippi Infantry Monument is Adams County, Pennsylvania, United States.']","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania.",0.7446697386219441,0.6447688564476887,0.943458080291748
1392,University,4,"[{'object': '2900', 'property': 'staff', 'subject': 'University_of_Burgundy'}, {'object': '1299', 'property': 'numberOfDoctoralStudents', 'subject': 'University_of_Burgundy'}, {'object': 'Dijon', 'property': 'campus', 'subject': 'University_of_Burgundy'}, {'object': 'Dijon', 'property': 'city', 'subject': 'University_of_Burgundy'}]","['The University of Burgundy has a 2900 member staff. The university, located in Dijon, serves 1299 doctoral students.', 'The University of Burgundy is located in Dijon. The school employs 2900 staff members and currently serves 1299 doctoral students.', 'The University of Burgundy, located in Dijon, has 2900 staff members and 1299 doctoral students.']","The University of Burgundy has a staff of 2900 and has 1299 doctoral students. It is located in Dijon, which is its campus, and is also a city.",0.28755838200176376,0.7046139325516391,2.132865190505981
1393,MusicalWork,1,"[{'object': 'Love_American_Style_(album)', 'property': 'precededBy', 'subject': 'Let_It_Breed'}]","['The album Let It Breed is preceded by the release of the album Love American Style.', 'The album Let It Breed was preceded by the release of the Love American Style album.', 'Let it Breed was preceded by the album Love American Style.']",Love_American_Style_(album) preceded by Let_It_Breed.,0.05551583143267182,0.1820388349514563,1.0287482738494873
1394,Monument,7,"[{'object': 'Franklin_County,_Pennsylvania', 'property': 'hasToItsWest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""United States""', 'property': 'country', 'subject': '11th_Mississippi_Infantry_Monument'}]","['The 11th Mississippi Infantry Monument is categorized as a contributing Property; it is in the United States and was established in 2000. The 11th Mississippi Infantry Monument is located in the municipality of Gettysburg in Pennsylvania, Adams County, which is to the east of Franklin County and northwest of Carroll County, Maryland.', 'The 11th Mississippi Infantry Monument, located in the municipality of Gettysburg in Adams County Pennsylvania, United States, which is just east of Franklin County, and northwest of Carroll County, Maryland, is categorized as a contributing property, erected in 2000.', ""The 11th Mississippi Infantry Monument was established in the year 2000 and falls under the category of Contributing property in the municipality of Gettysburg, Pennsylvania located in the United States and 11th Mississippi Infantry Monument's location is Adams County, Pennsylvania. To the southeast lies Carroll County, Maryland and Adams County Pennsylvania is East of Franklin County, Pennsylvania.""]","Franklin County, Pennsylvania has a monument to the 11th Mississippi Infantry established in 2000. The monument is located in Adams County, Pennsylvania. Gettysburg, Pennsylvania is the municipality where the monument is located. Carroll County, Maryland has a connection to Adams County, Pennsylvania through its having a connection to the 11th Mississippi Infantry. Contributing properties are related to the 11th Mississippi Infantry Monument. The United States is the country where the monument is located.",0.12100242398732301,0.5087231406297914,4.674173593521118
1395,Scientist,4,"[{'object': 'United_States', 'property': 'citizenship', 'subject': 'Darinka_Dentcheva'}, {'object': '9833520000000.0', 'property': 'areaTotal', 'subject': 'United_States'}, {'object': 'Andrzej_Piotr_Ruszczyński', 'property': 'influencedBy', 'subject': 'Darinka_Dentcheva'}, {'object': '1958-01-01', 'property': 'birthDate', 'subject': 'Darinka_Dentcheva'}]","['Darinka Dentcheva, who was born on January 1, 1958 and was influenced by Andrzej Piotr Ruszczynski, is a United States Citizen. The area total of the United States is 9,833,520.', 'Darinka Dentcheva was born on January 1, 1958 and is a citizen of the United States (total area 9833520000000). She developed a theory influenced by Andrzej Piotr Ruszczyński.', 'Darinka Dentcheva influenced by Andrzej Piotr Ruszczynski, is a United States citizen born on born January 1st, 1958. The total area of the United States is 9833520000000.0 km.']","Darinka Dentcheva is a citizen of the United States. The United States has an areaTotal of 9833520000000.0. Darinka Dentcheva is influenced by Andrzej Piotr Ruszczyński, who was born in 1958.",0.3179303998422513,0.5654605551177656,3.2517342567443848
1396,Scientist,1,"[{'object': 'Turkey', 'property': 'country', 'subject': 'Reşadiye'}]","['Reşadiye is in the country of Turkey.', 'Reşadiye is located in the country of Turkey.', 'Reşadiye is a town in Turkey.']","The input triples are:

[{'object': 'Turkey', 'property': 'country', 'subject': 'Reşadiye'}]

The output text would be:

Turkey is a country located in the continent of Asia. Its capital is Ankara, and it is known for its rich history and culture. One of its most famous landmarks is the Hagia Sophia, a former mosque and now a museum in Istanbul.",0.031866468243003154,0.2307692307692308,4.6152732372283936
1397,Film,1,"[{'object': 'Jon_Feltheimer', 'property': 'keyPerson', 'subject': 'Lionsgate'}]","['One key person of Lionsgate is Jon Feltheimer.', 'One of the key people in Lionsgate is Jon Feltheimer.', 'Lionsgate is a company with Jon Feltheimer as a key person.']",Jon Feltheimer is a key person at Lionsgate.,0.20556680845025987,0.41682242990654206,0.8066811561584473
1398,Astronaut,3,"[{'object': '""1923-11-18""', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}]","['Alan Shepard, born in New Hampshire on Nov 18, 1923, died in California.', 'Alan Shepard was born in New Hampshire on November 18, 1923, but died in California.', 'Alan Shepard, born November 18th, 1923 in New Hampshire, later died in California.']","Alan Shepard was born on November 18, 1923, in California, and died in New Hampshire.",0.391295029958458,0.7710648148148149,1.4345877170562744
1399,MeanOfTransportation,3,"[{'object': 'Michigan', 'property': 'assembly', 'subject': 'Pontiac_Rageous'}, {'object': '1997', 'property': 'productionEndYear', 'subject': 'Pontiac_Rageous'}, {'object': 'Coupe', 'property': 'bodyStyle', 'subject': 'Pontiac_Rageous'}]","['The Pontiac Rageous coupe was last assembled in Michigan in 1997.', 'The Pontiac Rageous was a car with a coupe body style which was last produced in 1997 in Michigan.', 'The Pontiac Rageous has a coupe body style and was assembled in Michigan. Production of the Pontiac Rageous ended in 1997.']","The Michigan assembly line ended production of the Pontiac Rageous in 1997, which was a Coupe model year.",0.1860962119549805,0.5882663290070698,1.40535306930542
