category,modifiedtripleset,originaltripleset,lexicalisations,triplesetsize,id,prediction_gpt-3.5-turbo-0613,execution_time_gpt-3.5-turbo-0613
MusicalWork,"[{'object': 'The_Velvet_Underground', 'property': 'artist', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Rock_music', 'property': 'genre', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'precededBy', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","[[{'object': 'The_Velvet_Underground', 'property': 'artist', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Rock_music', 'property': 'genre', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'previousWork', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]]",[],5,1607,"""The Velvet Underground"" is the artist of ""Bootleg Series Volume 1: The Quine Tapes"". The genre of ""Bootleg Series Volume 1: The Quine Tapes"" is ""Rock music"". ""Squeeze (The Velvet Underground album)"" is the album that preceded ""Bootleg Series Volume 1: The Quine Tapes"". ""Bootleg Series Volume 1: The Quine Tapes"" is released under the record label ""Polydor Records"" and ""Universal Music Group"".",3.4776151180267334
Athlete,"[{'object': 'Gdynia,_Poland', 'property': 'birthPlace', 'subject': 'Piotr_Hallmann'}, {'object': '70.308', 'property': 'weight', 'subject': 'Piotr_Hallmann'}, {'object': 'Central_European_Time', 'property': 'timeZone', 'subject': 'Gdynia,_Poland'}, {'object': 'Central_European_Summer_Time', 'property': 'timeZone', 'subject': 'Gdynia,_Poland'}]","[[{'object': 'Gdynia', 'property': 'birthPlace', 'subject': 'Piotr_Hallmann'}, {'object': '70308.0', 'property': 'weight', 'subject': 'Piotr_Hallmann'}, {'object': 'Central_European_Time', 'property': 'timeZone', 'subject': 'Gdynia'}, {'object': 'Central_European_Summer_Time', 'property': 'timeZone', 'subject': 'Gdynia'}]]",[],4,1608,"Piotr Hallmann was born in Gdynia, Poland. He weighs 70.308 kg. Gdynia, Poland is in the Central European Time zone and also observes Central European Summer Time.",1.7295022010803223
MusicalWork,"[{'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Lucian_Grainge', 'property': 'keyPerson', 'subject': 'Universal_Music_Group'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'United_States', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","[[{'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Lucian_Grainge', 'property': 'keyPerson', 'subject': 'Universal_Music_Group'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'United_States', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]]",[],4,1609,"""Bootleg Series Volume 1: The Quine Tapes"" is recorded in the United States. It is released under the record label Polydor Records. The record label Polydor Records is owned by Universal Music Group, whose key person is Lucian Grainge.",1.8399231433868408
Food,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Jalisco', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","[[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Jalisco', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]]",[],5,1610,"Mexico is the country of the Mexican peso and Mexicans. Bionico is a dessert from Jalisco, which is a region in Mexico.",1.2227516174316406
MusicalWork,"[{'object': 'Amund_Bjørklund', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Stargate_(production_team)', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espionage_(production_team)', 'property': 'producer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'California_37_(Train_album)', 'property': 'album', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Music_download', 'property': 'format', 'subject': 'Mermaid_(Train_song)'}]","[[{'object': 'Amund_Bjørklund', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Stargate_(production_team)', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espionage_(production_team)', 'property': 'producer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'California_37_(Train_album)', 'property': 'album', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Music_download', 'property': 'format', 'subject': 'Mermaid_(Train_song)'}]]",[],5,1611,"""Mermaid (Train song)"" was written by Amund Bjørklund and Stargate (production team). It was produced by Espionage (production team). The song is part of the album ""California 37"" by Train. It is available for download in the format of music download.",1.9518060684204102
Scientist,"[{'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_language', 'property': 'language', 'subject': 'Turkish_people'}]","[[{'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_language', 'property': 'language', 'subject': 'Turkish_people'}]]",[],2,1612,Nurhan Atasoy is a Turkish person and the Turkish language is spoken by Turkish people.,0.9161930084228516
Scientist,"[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'citizenship', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}]","[[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'citizenship', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}]]",[],4,1613,"Nurhan Atasoy was born on January 1, 1934 in Turkey. She is a Turkish citizen and has Turkish nationality.",1.1339542865753174
MusicalWork,"[{'object': 'The_Velvet_Underground', 'property': 'producer', 'subject': 'Squeeze_(The_Velvet_Underground_album)'}]","[[{'object': 'The_Velvet_Underground', 'property': 'producer', 'subject': 'Squeeze_(The_Velvet_Underground_album)'}]]",[],1,1614,"The album ""Squeeze"" by The Velvet Underground was produced by The Velvet Underground.",0.917872428894043
Food,"[{'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Sandesh_(confectionery)', 'property': 'dishVariation', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","[[{'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Sandesh_(confectionery)', 'property': 'hasVariant', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]]",[],3,1615,Bionico is a dessert. It is a dish variation of Sandesh (confectionery). Bionico is from Mexico.,1.2342631816864014
City,"[{'object': 'Adrián_Rivera_Pérez', 'property': 'leader', 'subject': 'Morelos'}, {'object': '""City Manager""', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}]","[[{'object': 'Adrián_Rivera_Pérez', 'property': 'leaderName', 'subject': 'Morelos'}, {'object': 'City Manager', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}]]",[],3,1616,"Adrián Rivera Pérez is the leader of Morelos. Ciudad Ayala has a leader with the title ""City Manager"". Ciudad Ayala is a part of Morelos.",1.4189856052398682
Astronaut,"[{'object': 'Apollo_11', 'property': 'mission', 'subject': 'Buzz_Aldrin'}, {'object': '""Massachusetts Institute of Technology, Sc.D. 1963""', 'property': 'almaMater', 'subject': 'Buzz_Aldrin'}]","[[{'object': 'Apollo_11', 'property': 'mission', 'subject': 'Buzz_Aldrin'}, {'object': '""Massachusetts Institute of Technology, Sc.D. 1963""@en', 'property': 'almaMater', 'subject': 'Buzz_Aldrin'}]]",[],2,1617,Buzz Aldrin was a part of the Apollo 11 mission. He attended the Massachusetts Institute of Technology and received a Sc.D. degree in 1963.,1.4301376342773438
Scientist,"[{'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': 'Kingdom_of_England', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}]","[[{'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': 'Kingdom_of_England', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}]]",[],2,1618,Lady Anne Monson was born in Darlington and the Kingdom of England.,0.9185643196105957
Film,"[{'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Actor', 'property': 'occupation', 'subject': 'Tom_Sizemore'}]","[[{'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Actor', 'property': 'occupation', 'subject': 'Tom_Sizemore'}]]",[],2,1619,Tom Sizemore stars in the movie Super Capers. He is also an actor.,1.0181219577789307
MeanOfTransportation,"[{'object': '1997', 'property': 'productionStartYear', 'subject': 'Pontiac_Rageous'}, {'object': 'Michigan', 'property': 'assembly', 'subject': 'Pontiac_Rageous'}, {'object': 'Detroit', 'property': 'assembly', 'subject': 'Pontiac_Rageous'}, {'object': 'Coupe', 'property': 'bodyStyle', 'subject': 'Pontiac_Rageous'}]","[[{'object': '1997-01-01', 'property': 'productionStartYear', 'subject': 'Pontiac_Rageous'}, {'object': 'Michigan', 'property': 'assembly', 'subject': 'Pontiac_Rageous'}, {'object': 'Detroit', 'property': 'assembly', 'subject': 'Pontiac_Rageous'}, {'object': 'Coupe', 'property': 'bodyStyle', 'subject': 'Pontiac_Rageous'}]]",[],4,1620,The Pontiac Rageous was produced in 1997. It was assembled in Michigan and Detroit. The body style of the Pontiac Rageous is a coupe.,1.5344882011413574
MusicalWork,"[{'object': 'Rock_music', 'property': 'genre', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'precededBy', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'San_Francisco', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","[[{'object': 'Rock_music', 'property': 'genre', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'previousWork', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'San_Francisco', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]]",[],3,1621,"The album ""Bootleg Series Volume 1: The Quine Tapes"" belongs to the genre of rock music. It was preceded by the album ""Squeeze"" by The Velvet Underground. The album was recorded in San Francisco.",1.6200499534606934
MusicalWork,"[{'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Live_at_Roadburn_2008_(Year_of_No_Light_album)', 'property': 'followedBy', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Sludge_metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'producer', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'artist', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Post-metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}]","[[{'object': '2007-04-23', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Live_at_Roadburn_2008_(Year_of_No_Light_album)', 'property': 'subsequentWork', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Sludge_metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'producer', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'artist', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Post-metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}]]",[],6,1622,"The album ""Nord"" by Year of No Light was released on September 6, 2006. It is followed by the album ""Live at Roadburn 2008"" by Year of No Light. The genre of the album ""Nord"" is sludge metal and post-metal. Year of No Light is both the producer and artist of the album ""Nord"".",2.6565544605255127
ComicsCharacter,"[{'object': 'Broadcasting_House', 'property': 'city', 'subject': 'BBC'}, {'object': 'Bill_Oddie', 'property': 'starring', 'subject': 'Bananaman'}, {'object': '""1986-04-15""', 'property': 'lastAired', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}, {'object': '""1983-10-03""', 'property': 'firstAired', 'subject': 'Bananaman'}]","[[{'object': 'Broadcasting_House', 'property': 'locationCity', 'subject': 'BBC'}, {'object': 'Bill_Oddie', 'property': 'starring', 'subject': 'Bananaman'}, {'object': '""1986-04-15""^^xsd:date', 'property': 'lastAired', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'network', 'subject': 'Bananaman'}, {'object': '""1983-10-03""^^xsd:date', 'property': 'firstAired', 'subject': 'Bananaman'}]]",[],5,1623,BBC's Broadcasting House is located in a city. Bananaman is a show that stars Bill Oddie. Bananaman was last aired on a specific date. Bananaman is broadcasted by the BBC. Bananaman first aired on a specific date.,1.8444437980651855
Scientist,"[{'object': 'New_Jersey', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}, {'object': 'United_States', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}, {'object': 'English_language', 'property': 'language', 'subject': 'United_States'}]","[[{'object': 'New_Jersey', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}, {'object': 'United_States', 'property': 'residence', 'subject': 'Darinka_Dentcheva'}, {'object': 'English_language', 'property': 'language', 'subject': 'United_States'}]]",[],3,1624,Darinka Dentcheva resides in New Jersey and the United States. The United States uses the English language.,1.2254879474639893
Scientist,"[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}]","[[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}]]",[],2,1625,"Nurhan Atasoy was born on January 1, 1934. She is of Turkish nationality.",1.1183586120605469
Scientist,"[{'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Unitary_state', 'property': 'governmentType', 'subject': 'Turkey'}]","[[{'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Unitary_state', 'property': 'governmentType', 'subject': 'Turkey'}]]",[],2,1626,Nurhan Atasoy was born in Turkey. Turkey is a unitary state.,0.9033229351043701
Film,"[{'object': '0004319', 'property': 'imdbId', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'starring', 'subject': 'McVeagh_of_the_South_Seas'}]","[[{'object': '0004319', 'property': 'imdbId', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'starring', 'subject': 'McVeagh_of_the_South_Seas'}]]",[],3,1627,"The movie ""McVeagh of the South Seas"" has an IMDb ID of 0004319. It was directed by Cyril Bruce and starred Harry Carey (actor born 1878).",1.5343575477600098
SportsTeam,"[{'object': 'Arapiraca', 'property': 'location', 'subject': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca'}, {'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Brazil', 'property': 'country', 'subject': 'Campeonato_Brasileiro_Série_C'}, {'object': '17000', 'property': 'numberOfMembers', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'property': 'ground', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]","[[{'object': 'Arapiraca', 'property': 'location', 'subject': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca'}, {'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Brazil', 'property': 'country', 'subject': 'Campeonato_Brasileiro_Série_C'}, {'object': '""17000""^^xsd:nonNegativeInteger', 'property': 'capacity', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'property': 'ground', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]]",[],5,1628,"The Estádio Municipal Coaracy da Mata Fonseca is located in Arapiraca. The Agremiação Sportiva Arapiraquense participates in the Campeonato Brasileiro Série C, which is a league in Brazil. The Agremiação Sportiva Arapiraquense has a total of 17,000 members. The ground for the Agremiação Sportiva Arapiraquense is the Estádio Municipal Coaracy da Mata Fonseca.",3.4815404415130615
Scientist,"[{'object': 'Saint_Petersburg', 'property': 'deathPlace', 'subject': 'Olga_Bondareva'}, {'object': '1937-04-27', 'property': 'birthDate', 'subject': 'Olga_Bondareva'}, {'object': 'Bondareva–Shapley_theorem', 'property': 'knownFor', 'subject': 'Olga_Bondareva'}, {'object': '""Olga Nikolaevna Bondareva""', 'property': 'birthName', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad_State_University', 'property': 'almaMater', 'subject': 'Olga_Bondareva'}]","[[{'object': 'Saint_Petersburg', 'property': 'deathPlace', 'subject': 'Olga_Bondareva'}, {'object': '1937-04-27', 'property': 'birthDate', 'subject': 'Olga_Bondareva'}, {'object': 'Bondareva–Shapley_theorem', 'property': 'knownFor', 'subject': 'Olga_Bondareva'}, {'object': 'Olga Nikolaevna Bondareva', 'property': 'birthName', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad_State_University', 'property': 'almaMater', 'subject': 'Olga_Bondareva'}], [{'object': 'Saint_Petersburg,_USSR', 'property': 'deathPlace', 'subject': 'Olga_Bondareva'}, {'object': '1937-04-27', 'property': 'birthDate', 'subject': 'Olga_Bondareva'}, {'object': 'Bondareva–Shapley_theorem', 'property': 'knownFor', 'subject': 'Olga_Bondareva'}, {'object': 'Olga Nikolaevna Bondareva', 'property': 'birthName', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad_State_University', 'property': 'almaMater', 'subject': 'Olga_Bondareva'}]]",[],5,1629,"Olga Bondareva was born on April 27, 1937. She is known for the Bondareva-Shapley theorem. Her birth name is Olga Nikolaevna Bondareva. She attended Leningrad State University. She died in Saint Petersburg.",1.843144178390503
MusicalWork,"[{'object': 'Brian_Kelly_(composer_&_pianist)', 'property': 'artist', 'subject': 'Expect_a_Miracle'}, {'object': 'Brian_Kelly_(composer_&_pianist)', 'property': 'producer', 'subject': 'Expect_a_Miracle'}]","[[{'object': 'Brian_Kelly_(composer_&_pianist)', 'property': 'artist', 'subject': 'Expect_a_Miracle'}, {'object': 'Brian_Kelly_(composer_&_pianist)', 'property': 'producer', 'subject': 'Expect_a_Miracle'}]]",[],2,1630,"Brian Kelly, a composer and pianist, is the artist and producer of the song ""Expect a Miracle"".",1.0151233673095703
Film,"[{'object': 'John_Mills', 'property': 'starring', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Cecil_Parker', 'property': 'starring', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Denham,_Buckinghamshire', 'property': 'deathPlace', 'subject': 'John_Mills'}]","[[{'object': 'John_Mills', 'property': 'starring', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Cecil_Parker', 'property': 'starring', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Denham,_Buckinghamshire', 'property': 'deathPlace', 'subject': 'John_Mills'}]]",[],3,1631,"John Mills and Cecil Parker starred in the film ""It's Great to Be Young"" (1956). John Mills died in Denham, Buckinghamshire.",1.2320401668548584
City,"[{'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}]","[[{'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}]]",[],2,1632,Ciudad Ayala is the leader of Governator and is part of Morelos.,0.9022362232208252
Building,"[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': '2009-06-01', 'property': 'completionDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}]","[[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""2009-06-01""^^xsd:date', 'property': 'completionDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}], [{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""1 June 2009""', 'property': 'buildingEndDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}]]",[],4,1633,"Alan B. Miller Hall is an architectural project designed by Robert A. M. Stern. It is located in Virginia and was completed on June 1, 2009. The building currently houses the Mason School of Business.",1.5195116996765137
ComicsCharacter,"[{'object': 'Broadcasting_House', 'property': 'city', 'subject': 'BBC'}, {'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}]","[[{'object': 'Broadcasting_House', 'property': 'locationCity', 'subject': 'BBC'}, {'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'network', 'subject': 'Bananaman'}]]",[],3,1634,"BBC is the creator of Bananaman, which is broadcasted by the BBC. The city where Broadcasting House is located is not specified.",1.4254965782165527
SportsTeam,"[{'object': 'Arapiraca', 'property': 'location', 'subject': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca'}, {'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '2015', 'property': 'season', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Vila_Nova_Futebol_Clube', 'property': 'champions', 'subject': 'Campeonato_Brasileiro_Série_C'}, {'object': '17000', 'property': 'numberOfMembers', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'property': 'ground', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '""Agremiação Sportiva Arapiraquense""', 'property': 'fullName', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]","[[{'object': 'Arapiraca', 'property': 'location', 'subject': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca'}, {'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '2015', 'property': 'season', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Vila_Nova_Futebol_Clube', 'property': 'champions', 'subject': 'Campeonato_Brasileiro_Série_C'}, {'object': '""17000""^^xsd:nonNegativeInteger', 'property': 'capacity', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'property': 'ground', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '""Agremiação Sportiva Arapiraquense""@en', 'property': 'fullname', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]]",[],7,1635,"The Estádio Municipal Coaracy da Mata Fonseca is located in Arapiraca. The Agremiação Sportiva Arapiraquense participates in the Campeonato Brasileiro Série C league in the 2015 season. The Campeonato Brasileiro Série C champions in that season were Vila Nova Futebol Clube. The Agremiação Sportiva Arapiraquense has a total of 17,000 members. The ground for the Agremiação Sportiva Arapiraquense is the Estádio Municipal Coaracy da Mata Fonseca. The full",3.996192455291748
City,"[{'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1147.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}]","[[{'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1147.0', 'property': 'elevation', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}]]",[],4,1636,Ciudad Ayala is a city in Mexico. It has an elevation above sea level of 1147.0 meters. The city is in the Pacific Daylight Time zone. The population density of Ciudad Ayala is 1604.0 people per square kilometer.,1.8401710987091064
SportsTeam,"[{'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '""Asa Gigante \'\'""', 'property': 'nickname', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]","[[{'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '""Asa Gigante \'\'""@en', 'property': 'nickname', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]]",[],2,1637,"Agremiação Sportiva Arapiraquense is a team in the Campeonato Brasileiro Série C. They are also known as ""Asa Gigante"".",1.5327610969543457
